Name,f,Unnamed: 0,Name,Record,Height,Weight,Reach,Stance,DoB,SLpM,Str Acc,SApM,Str Def,TD Avg,TD Acc,TD Def,Sub Avg,MMA Record,KO/TKO Wins,SUB Wins,U-DEC Wins,M-DEC Wins,S-DEC Wins,KO/TKO Losses,SUB Losses,U-DEC Losses,M-DEC Losses,S-DEC Losses,Total Draws,Total NCs,Age
Anthony Johnson,1427,1427,Anthony Johnson,22-6-0,"6'2""",205lbs.,0.9285714285714286,Orthodox,"Mar06,1984",0.325,0.47,0.183,0.6,0.24300000000000002,0.57,0.77,0.0,"[('Daniel Cormier', 'loss', 'SUBRearNakedChoke'), ('Glover Teixeira', 'win', 'KO/TKOPunch'), ('Ryan Bader', 'win', 'KO/TKOPunches'), ('Jimi Manuwa', 'win', 'KO/TKOPunch'), ('Daniel Cormier', 'loss', 'SUBRearNakedChoke'), ('Alexander Gustafsson', 'win', 'KO/TKOPunches'), ('Rogerio Nogueira', 'win', 'KO/TKOPunch'), ('Phil Davis', 'win', 'U-DEC'), ('Vitor Belfort', 'loss', 'SUBRearNakedChoke'), ('Charlie Brenneman', 'win', 'KO/TKOKick'), ('Dan Hardy', 'win', 'U-DEC'), ('Josh Koscheck', 'loss', 'SUBRearNakedChoke'), ('Yoshiyuki Yoshida', 'win', 'KO/TKOPunch'), ('Luigi Fioravanti', 'win', 'KO/TKOPunch'), ('Kevin Burns', 'win', 'KO/TKOKick'), ('Kevin Burns', 'loss', 'KO/TKO'), ('Tommy Speer', 'win', 'KO/TKOPunches'), ('Rich Clementi', 'loss', 'SUBRearNakedChoke'), ('Chad Reiner', 'win', 'KO/TKOPunches')]",0.5,0.0,0.2,0,0,0.08333333333333333,0.7142857142857143,0.0,0,0,0,0,0.4444444444444444
DaMarques Johnson,1428,1428,DaMarques Johnson,18-12-0,"6'1""",170lbs.,0.8928571428571429,Orthodox,"Jun28,1982",0.211,0.37,0.375,0.51,0.118,0.55,0.19,0.0,"[('Gunnar Nelson', 'loss', 'SUBRearNakedChoke'), ('Mike Swick', 'loss', 'KO/TKOPunch'), ('John Maguire', 'loss', 'SUBArmbar'), ('Clay Harvison', 'win', 'KO/TKOPunch'), ('Amir Sadollah', 'loss', 'KO/TKOElbows'), ('Mike Guymon', 'win', 'SUBInjury'), ('Matthew Riddle', 'loss', 'KO/TKOPunches'), ('Brad Blackburn', 'win', 'KO/TKOKick'), ('Edgar Garcia', 'win', 'SUBTriangleChoke'), ('James Wilks', 'loss', 'SUBRearNakedChoke')]",0.09090909090909091,0.10526315789473684,0.0,0,0,0.25,0.42857142857142855,0.0,0,0,0,0,0.4888888888888889
Devin Johnson,1429,1429,Devin Johnson,1/1/01,--,--,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Nik Theotikos', 'loss', 'KO/TKO')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Travis Johnson,1430,1430,Travis Johnson,0-1-0,--,205lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Jorge Interiano', 'loss', 'KO/TKO')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Ricky Johnson,1431,1431,Ricky Johnson,5/4/00,"5'8""",145lbs.,0.0,Orthodox,--,0.183,0.25,0.0,0.36,0.0,0.0,0.0,0.0,"[('Tyler Toner', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Tony Johnson,1432,1432,Tony Johnson,7/2/00,"6'2""",205lbs.,0.9047619047619048,Orthodox,"May02,1983",0.0,0.92,0.367,0.22,0.0,0.0,0.9,0.0,"[('Eric Lawson', 'loss', 'SUBRearNakedChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.4666666666666667
Lavar Johnson,1433,1433,Lavar Johnson,17-7-0,"6'4""",240lbs.,0.9761904761904762,Orthodox,"Jun11,1977",0.5389999999999999,0.55,0.254,0.55,0.061,0.66,0.54,0.0,"[('Brendan Schaub', 'loss', 'U-DEC'), ('Stefan Struve', 'loss', 'SUBArmbar'), ('Pat Barry', 'win', 'KO/TKOPunches'), ('Joey Beltran', 'win', 'KO/TKOPunches'), ('Shawn Jordan', 'loss', 'SUBKeylock'), ('Shane del Rosario', 'loss', 'SUBArmbar'), ('Virgil Zwicker', 'win', 'KO/TKOPunches'), ('Lolohea Mahe', 'win', 'KO/TKOPunches'), ('Carl Seumanutafa', 'win', 'KO/TKOPunch')]",0.22727272727272727,0.0,0.0,0,0,0.0,0.42857142857142855,0.1111111111111111,0,0,0,0,0.6
Demetrious Johnson,1434,1434,Demetrious Johnson,27-3-1,"5'3""",125lbs.,0.7857142857142857,Orthodox,"Aug13,1986",0.343,0.54,0.16599999999999998,0.67,0.335,0.56,0.65,0.0,"[('Henry Cejudo', 'loss', 'S-DEC'), ('Ray Borg', 'win', 'SUBArmbar'), ('Wilson Reis', 'win', 'SUBArmbar'), ('Tim Elliott', 'win', 'U-DEC'), ('Henry Cejudo', 'win', 'KO/TKOKnees'), ('John Dodson', 'win', 'U-DEC'), ('Kyoji Horiguchi', 'win', 'SUBArmbar'), ('Chris Cariaso', 'win', 'SUBKimura'), ('Ali Bagautinov', 'win', 'U-DEC'), ('Joseph Benavidez', 'win', 'KO/TKOPunch'), ('John Moraga', 'win', 'SUBArmbar'), ('John Dodson', 'win', 'U-DEC'), ('Joseph Benavidez', 'win', 'S-DEC'), ('Ian McCall', 'win', 'U-DEC'), ('Ian McCall', 'draw', 'M-DEC'), ('Dominick Cruz', 'loss', 'U-DEC'), ('Miguel Torres', 'win', 'U-DEC'), ('Norifumi Yamamoto', 'win', 'U-DEC'), ('Damacio Page', 'win', 'SUBGuillotineChoke'), ('Nick Pace', 'win', 'U-DEC'), ('Brad Pickett', 'loss', 'U-DEC')]",0.09090909090909091,0.3157894736842105,0.8,0,1,0.0,0.0,0.2222222222222222,0,1,1,0,0.4
Michael Johnson,1435,1435,Michael Johnson,20-14-0,"5'10""",155lbs.,0.8690476190476191,Southpaw,"Jun04,1986",0.41500000000000004,0.37,0.382,0.58,0.05600000000000001,0.45,0.78,0.0,"[('Josh Emmett', 'loss', 'KO/TKOPunch'), ('Artem Lobov', 'win', 'U-DEC'), ('Andre Fili', 'win', 'S-DEC'), ('Darren Elkins', 'loss', 'SUBRearNakedChoke'), ('Justin Gaethje', 'loss', 'KO/TKOKnees'), ('Khabib Nurmagomedov', 'loss', 'SUBKimura'), ('Dustin Poirier', 'win', 'KO/TKOPunches'), ('Nate Diaz', 'loss', 'U-DEC'), ('Beneil Dariush', 'loss', 'S-DEC'), ('Edson Barboza', 'win', 'U-DEC'), ('Melvin Guillard', 'win', 'U-DEC'), ('Gleison Tibau', 'win', 'KO/TKOPunch'), ('Joe Lauzon', 'win', 'U-DEC'), ('Reza Madadi', 'loss', ""SUBD'ArceChoke""), ('Myles Jury', 'loss', 'U-DEC'), ('Danny Castillo', 'win', 'KO/TKOPunch'), ('Tony Ferguson', 'win', 'U-DEC'), ('Shane Roller', 'win', 'U-DEC'), ('Paul Sass', 'loss', 'SUBHeelHook'), ('Edward Faaloloto', 'win', 'KO/TKOPunches'), ('Jonathan Brookins', 'loss', 'U-DEC')]",0.18181818181818182,0.0,0.6,0,1,0.16666666666666666,0.5714285714285714,0.3333333333333333,0,1,1,0,0.4
Deshaun Johnson,1436,1436,Deshaun Johnson,6/9/00,--,167lbs.,0.0,,--,0.227,0.41,0.667,0.43,0.0,0.0,0.0,0.0,"[('Yves Edwards', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.0
Kajan Johnson,1437,1437,Kajan Johnson,23-14-1,"5'11""",155lbs.,0.8928571428571429,Orthodox,"Apr21,1984",0.24700000000000003,0.42,0.159,0.64,0.154,0.37,0.62,0.0,"[('Rustam Khabilov', 'loss', 'S-DEC'), ('Islam Makhachev', 'loss', 'SUBArmbar'), ('Stevie Ray', 'win', 'S-DEC'), ('Adriano Martins', 'win', 'KO/TKOPunch'), ('Naoyuki Kotani', 'win', 'U-DEC'), ('Zhang Lipeng', 'win', 'U-DEC'), ('Tae Hyun Bang', 'loss', 'KO/TKOPunch')]",0.045454545454545456,0.0,0.2,0,1,0.08333333333333333,0.14285714285714285,0.0,0,1,1,0,0.4444444444444444
Dashon Johnson,1438,1438,Dashon Johnson,9/2/00,"5'7""",145lbs.,0.8333333333333334,Orthodox,"Jan25,1988",0.101,0.69,0.383,0.35,0.08499999999999999,0.33,0.63,0.0,"[('Godofredo Pepey', 'loss', 'SUBArmbar'), ('Jake Matthews', 'loss', 'SUBTriangleChoke')]",0.0,0.0,0.0,0,0,0.0,0.2857142857142857,0.0,0,0,0,0,0.35555555555555557
Tim Johnson,1439,1439,Tim Johnson,12/4/00,"6'3""",265lbs.,0.9166666666666666,Southpaw,"Mar13,1985",0.343,0.45,0.308,0.44,0.10900000000000001,0.24,0.69,0.0,"[('Marcelo Golm', 'win', 'U-DEC'), ('Junior Albini', 'loss', 'KO/TKOPunch'), ('Daniel Omielanczuk', 'win', 'S-DEC'), ('Alexander Volkov', 'loss', 'S-DEC'), ('Marcin Tybura', 'win', 'U-DEC'), ('Jared Rosholt', 'loss', 'U-DEC'), ('Shamil Abdurakhimov', 'win', 'KO/TKOPunches')]",0.045454545454545456,0.0,0.2,0,1,0.08333333333333333,0.0,0.1111111111111111,0,1,1,0,0.4222222222222222
Tony Johnson,1440,1440,Tony Johnson,11/3/00,"6'1""",265lbs.,0.0,,--,0.0,0.53,0.47300000000000003,0.31,0.0,0.22,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Jordan Johnson,1441,1441,Jordan Johnson,10-0-0,"6'2""",205lbs.,0.9404761904761905,Orthodox,"Nov18,1988",0.34500000000000003,0.47,0.264,0.53,0.325,0.42,1.0,0.0,"[('Adam Yandiev', 'win', 'SUBArmTriangle'), ('Adam Milstead', 'win', 'S-DEC'), ('Marcel Fortuna', 'win', 'U-DEC'), ('Henrique da Silva', 'win', 'U-DEC')]",0.0,0.05263157894736842,0.2,0,1,0.0,0.0,0.0,0,0,0,0,0.35555555555555557
Taylor Johnson,1442,1442,Taylor Johnson,5/1/00,"6'0""",185lbs.,0.8809523809523809,Switch,"Nov09,1990",0.509,0.6,0.11299999999999999,0.33,0.849,1.0,1.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3111111111111111
Brian Johnston,1443,1443,Brian Johnston,5/5/00,"6'3""",230lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Dan Bobish', 'loss', 'SUBForearmChoke'), ('Ken Shamrock', 'loss', 'SUBForearmChoke'), ('Reza Nasri', 'win', 'KO/TKOPunches'), ('Mark Coleman', 'loss', 'KO/TKOPunches'), ('Scott Fiedler', 'win', 'KO/TKOPunches'), ('Don Frye', 'loss', 'KO/TKOElbows')]",0.09090909090909091,0.0,0.0,0,0,0.16666666666666666,0.2857142857142857,0.0,0,0,0,0,0.0
Liana Jojua,1444,1444,Liana Jojua,7/3/00,"5'4""",135lbs.,0.7380952380952381,Orthodox,"Mar22,1995",0.153,0.42,0.354,0.5,0.24100000000000002,0.66,0.0,0.0,"[('Sarah Moras', 'loss', 'KO/TKOElbows')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.2
Daniel Jolly,1445,1445,Daniel Jolly,5/2/00,"6'1""",205lbs.,0.8928571428571429,Orthodox,"Sep03,1984",0.132,0.46,0.339,0.44,0.28300000000000003,0.33,0.5,0.0,"[('Khalil Rountree Jr.', 'loss', 'KO/TKOKnees'), ('Misha Cirkunov', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.16666666666666666,0.0,0.0,0,0,0,0,0.4444444444444444
Paul Jones,1446,1446,Paul Jones,11/1/01,"5'9""",199lbs.,0.0,Orthodox,"Jun16,1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Chuck Liddell', 'loss', 'KO/TKO'), ('Flavio Luiz Moura', 'win', 'SUBRearNakedChoke')]",0.0,0.05263157894736842,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.9111111111111111
Jon Jones,1447,1447,Jon Jones,25-1-0 (1 NC),"6'4""",205lbs.,1.0,Orthodox,"Jul19,1987",0.43099999999999994,0.57,0.20299999999999999,0.65,0.0,0.46,0.95,0.0,"[('Thiago Santos', 'win', 'S-DEC'), ('Anthony Smith', 'win', 'U-DEC'), ('Alexander Gustafsson', 'win', 'KO/TKOPunches'), ('Daniel Cormier', 'nc', 'OverturnedKick'), ('Ovince Saint Preux', 'win', 'U-DEC'), ('Daniel Cormier', 'win', 'U-DEC'), ('Glover Teixeira', 'win', 'U-DEC'), ('Alexander Gustafsson', 'win', 'U-DEC'), ('Chael Sonnen', 'win', 'KO/TKOPunches'), ('Vitor Belfort', 'win', 'SUBKeylock'), ('Rashad Evans', 'win', 'U-DEC'), ('Lyoto Machida', 'win', 'SUBGuillotineChoke'), ('Rampage Jackson', 'win', 'SUBRearNakedChoke'), ('Mauricio Rua', 'win', 'KO/TKOKnee'), ('Ryan Bader', 'win', 'SUBGuillotineChoke'), ('Vladimir Matyushenko', 'win', 'KO/TKOElbows'), ('Brandon Vera', 'win', 'KO/TKOElbow'), ('Matt Hamill', 'loss', 'DQ'), (""Jake O'Brien"", 'win', 'SUBGuillotineChoke'), ('Stephan Bonnar', 'win', 'U-DEC'), ('Andre Gusmao', 'win', 'U-DEC')]",0.22727272727272727,0.2631578947368421,0.8,0,1,0.0,0.0,0.0,0,0,0,0,0.37777777777777777
Nathan Jones,1448,1448,Nathan Jones,0-1-0,"6'11""",345lbs.,0.0,Orthodox,"Aug21,1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Koji Kitao', 'loss', 'SUBKeylock')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.7555555555555555
Marcus Jones,1449,1449,Marcus Jones,4/2/00,"6'6""",265lbs.,0.0,Orthodox,"Aug15,1973",0.194,0.52,0.271,0.58,0.8710000000000001,0.75,0.0,0.0,"[('Matt Mitrione', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.6888888888888889
Carlton Jones,1450,1450,Carlton Jones,1/4/00,"6'1""",225lbs.,0.0,Orthodox,--,0.23199999999999998,0.41,0.358,0.56,0.40199999999999997,0.5,0.57,0.0,"[('Mike Cook', 'loss', 'KO/TKOPunches'), ('Glover Teixeira', 'loss', 'KO/TKOPunches'), ('Shane Carwin', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0,0,0.0
Jesse Jones,1451,1451,Jesse Jones,2/1/00,"5'9""",170lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Cyrillo Padilha', 'loss', 'U-DEC'), ('Jesse Gillespie', 'win', 'KO/TKO'), ('Anthony Alves', 'win', 'KO/TKO')]",0.09090909090909091,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.0
Tito Jones,1452,1452,Tito Jones,7/6/00,"5'8""",145lbs.,0.0,Southpaw,"Jul31,1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Bao Quach', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.5111111111111111
Roy Jones,1453,1453,Roy Jones,6/2/00,--,205lbs.,0.0,,"Oct26,1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Derrick Mehmen', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.4666666666666667
Justin Jones,1454,1454,Justin Jones,9/2/00,"5'11""",185lbs.,0.9285714285714286,Orthodox,"Sep06,1987",0.0,0.36,0.317,0.45,0.0,0.15,0.46,0.0,"[('Ron Stallings', 'loss', 'U-DEC'), ('Corey Anderson', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.2222222222222222,0,0,0,0,0.37777777777777777
Ben Jones,1455,1455,Ben Jones,4-4-0 (1 NC),--,185lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Victor Jones,1456,1456,Victor Jones,1/3/00,--,145lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Chris Jones,1457,1457,Chris Jones,10/5/00,"5'9""",149lbs.,0.0,,"Nov16,1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.5111111111111111
Roshaun Jones,1458,1458,Roshaun Jones,2/6/00,"5'8""",135lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Jamelle Jones,1459,1459,Jamelle Jones,7/5/00,"6'0""",205lbs.,0.8928571428571429,Orthodox,"Jan31,1988",0.178,0.8,0.311,0.65,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.35555555555555557
Antonio Jones,1460,1460,Antonio Jones,7/1/00,"5'11""",185lbs.,0.0,Orthodox,"Apr12,1985",0.0,0.55,3.0,0.42,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4222222222222222
Jocelyn Jones-Lybarger,1461,1461,Jocelyn Jones-Lybarger,6/4/00,"5'7""",115lbs.,0.7619047619047619,Orthodox,"Oct04,1985",0.296,0.31,0.483,0.56,0.034,0.25,0.81,0.0,"[('Nina Ansaroff', 'loss', 'SUBRearNakedChoke'), ('Randa Markos', 'loss', 'U-DEC'), ('Tecia Torres', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.2222222222222222,0,0,0,0,0.4222222222222222
Kevin Jordan,1462,1462,Kevin Jordan,11/9/00,"6'3""",245lbs.,0.0,Orthodox,"Dec31,1970",0.0,0.4,0.191,0.55,0.0,0.0,0.77,0.0,"[('Ray Sefo', 'loss', 'SUBInjury'), ('Gabriel Gonzaga', 'loss', 'KO/TKOPunch'), ('Paul Buentello', 'loss', 'SUBNeckCrank')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.2857142857142857,0.0,0,0,0,0,0.7555555555555555
Joe Jordan,1463,1463,Joe Jordan,49-13-2,"5'6""",155lbs.,0.0,Orthodox,"Jul27,1978",0.185,0.25,0.42699999999999994,0.59,0.0,0.0,0.66,0.0,"[('Hermes Franca', 'loss', 'SUBTriangleChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.5777777777777777
Shawn Jordan,1464,1464,Shawn Jordan,18-7-0,"6'0""",260lbs.,0.8928571428571429,Southpaw,"Oct21,1984",0.28700000000000003,0.5,0.0,0.47,0.197,0.38,0.76,0.0,"[('Ruslan Magomedov', 'loss', 'U-DEC'), ('Derrick Lewis', 'win', 'KO/TKOKick'), ('Jared Cannonier', 'win', 'KO/TKOPunch'), ('Jack May', 'win', 'KO/TKOPunches'), ('Matt Mitrione', 'loss', 'KO/TKOPunch'), ('Gabriel Gonzaga', 'loss', 'KO/TKOPunch'), ('Pat Barry', 'win', 'KO/TKOPunches'), ('Mike Russow', 'win', 'KO/TKO'), ('Cheick Kongo', 'loss', 'U-DEC'), ('Oli Thompson', 'win', 'KO/TKOPunches'), ('Lavar Johnson', 'win', 'SUBKeylock'), ('Devin Cole', 'loss', 'U-DEC')]",0.2727272727272727,0.05263157894736842,0.0,0,0,0.16666666666666666,0.0,0.3333333333333333,0,0,0,0,0.4444444444444444
Ivan Jorge,1465,1465,Ivan Jorge,26-5-0,"5'9""",155lbs.,0.8690476190476191,Orthodox,"Nov07,1980",0.341,0.49,0.29100000000000004,0.59,0.156,0.16,0.75,0.0,"[('Joe Duffy', 'loss', 'SUBTriangleChoke'), ('Josh Shockley', 'win', 'U-DEC'), ('Rodrigo Damm', 'loss', 'U-DEC'), ('Keith Wisniewski', 'win', 'U-DEC')]",0.0,0.0,0.2,0,0,0.0,0.14285714285714285,0.1111111111111111,0,0,0,0,0.5333333333333333
Scott Jorgensen,1466,1466,Scott Jorgensen,15-12-0,"5'5""",135lbs.,0.7857142857142857,Orthodox,"Sep17,1982",0.337,0.4,0.341,0.65,0.261,0.45,0.59,0.0,"[('Alejandro Perez', 'loss', 'KO/TKO'), ('Manvel Gamburyan', 'loss', 'U-DEC'), ('Wilson Reis', 'loss', 'SUBArmTriangle'), ('Danny Martinez', 'win', 'U-DEC'), ('Jussier Formiga', 'loss', 'SUBRearNakedChoke'), ('Zach Makovsky', 'loss', 'U-DEC'), ('Urijah Faber', 'loss', 'SUBRearNakedChoke'), ('John Albert', 'win', 'SUBRearNakedChoke'), ('Eddie Wineland', 'loss', 'KO/TKOPunch'), ('Renan Barao', 'loss', 'U-DEC'), ('Jeff Curran', 'win', 'U-DEC'), ('Ken Stone', 'win', 'KO/TKOPunch'), ('Dominick Cruz', 'loss', 'U-DEC'), ('Brad Pickett', 'win', 'U-DEC'), ('Antonio Banuelos', 'win', 'U-DEC'), ('Chad George', 'win', 'SUBGuillotineChoke'), ('Takeya Mizugaki', 'win', 'U-DEC'), ('Noah Thomas', 'win', 'KO/TKOElbows'), ('Antonio Banuelos', 'loss', 'S-DEC'), ('Frank Gomez', 'win', 'SUBGuillotineChoke'), ('Kenji Osawa', 'win', 'U-DEC'), ('Damacio Page', 'loss', 'U-DEC')]",0.09090909090909091,0.15789473684210525,0.6,0,0,0.16666666666666666,0.42857142857142855,0.5555555555555556,0,1,1,0,0.4888888888888889
Gareth Joseph,1467,1467,Gareth Joseph,9/4/00,--,205lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yancy Medeiros', 'loss', 'KO/TKO')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Dwight Joseph,1468,1468,Dwight Joseph,9-1-0 (1 NC),"5'6""",135lbs.,0.0,Switch,"Aug16,1989",0.0,0.52,0.28700000000000003,0.55,0.0,0.2,0.2,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3333333333333333
Jeff Joslin,1469,1469,Jeff Joslin,5/3/00,"6'0""",170lbs.,0.0,Orthodox,"Apr30,1975",0.217,0.39,0.157,0.65,0.0,0.33,0.64,0.0,"[('Josh Koscheck', 'loss', 'U-DEC'), ('Jon Fitch', 'loss', 'S-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,1,1,0,0.6444444444444445
Krzysztof Jotko,1470,1470,Krzysztof Jotko,21-4-0,"6'1""",185lbs.,0.9166666666666666,Southpaw,"Aug19,1989",0.284,0.44,0.181,0.58,0.13899999999999998,0.4,0.85,0.0,"[('Marc-Andre Barriault', 'win', 'S-DEC'), ('Alen Amedovski', 'win', 'U-DEC'), ('Brad Tavares', 'loss', 'KO/TKOPunch'), ('Uriah Hall', 'loss', 'KO/TKOPunches'), ('David Branch', 'loss', 'S-DEC'), ('Thales Leites', 'win', 'U-DEC'), ('Tamdan McCrory', 'win', 'KO/TKOPunch'), ('Bradley Scott', 'win', 'U-DEC'), ('Scott Askham', 'win', 'S-DEC'), ('Tor Troeng', 'win', 'U-DEC'), ('Magnus Cedenblad', 'loss', 'SUBGuillotineChoke'), ('Bruno Santos', 'win', 'U-DEC')]",0.045454545454545456,0.0,0.5,0,2,0.16666666666666666,0.14285714285714285,0.0,0,1,1,0,0.3333333333333333
Alan Jouban,1471,1471,Alan Jouban,16-7-0,"6'0""",170lbs.,0.8690476190476191,Southpaw,"Nov25,1981",0.485,0.5,0.33399999999999996,0.61,0.059,0.5,0.62,0.0,"[('Dwight Grant', 'loss', 'S-DEC'), ('Ben Saunders', 'win', 'KO/TKOPunch'), ('Niko Price', 'loss', 'KO/TKOPunch'), ('Gunnar Nelson', 'loss', 'SUBGuillotineChoke'), ('Mike Perry', 'win', 'U-DEC'), ('Belal Muhammad', 'win', 'U-DEC'), (""Brendan O'Reilly"", 'win', 'KO/TKOElbow'), ('Albert Tumenov', 'loss', 'KO/TKOPunches'), ('Matt Dwyer', 'win', 'U-DEC'), ('Richard Walsh', 'win', 'KO/TKOElbow'), ('Warlley Alves', 'loss', 'U-DEC'), ('Seth Baczynski', 'win', 'KO/TKOPunch')]",0.18181818181818182,0.0,0.3,0,0,0.16666666666666666,0.14285714285714285,0.1111111111111111,0,1,1,0,0.5111111111111111
Charles Jourdain,1472,1472,Charles Jourdain,9/2/00,"5'9""",155lbs.,0.8214285714285714,Switch,"Nov27,1995",0.367,0.37,0.0,0.45,0.0,0.0,0.0,0.0,"[('Desmond Green', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.2
Mike Joy,1473,1473,Mike Joy,10/6/00,"5'6""",155lbs.,0.0,Southpaw,"Jul18,1985",0.063,0.32,0.16699999999999998,0.45,0.0,0.0,0.0,0.0,"[('Richard Crunkilton', 'loss', ""SUBD'ArceChoke""), ('Robert Densley', 'win', 'SUBArmbar')]",0.0,0.05263157894736842,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.4222222222222222
Dustin Joynson,1474,1474,Dustin Joynson,5-0-0 (1 NC),"6'6""",244lbs.,0.9285714285714286,Orthodox,"Oct14,1985",0.32799999999999996,0.53,0.563,0.47,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4222222222222222
Tony Juarez,1475,1475,Tony Juarez,1/7/00,--,155lbs.,0.0,,--,0.089,0.25,0.0,0.38,0.44299999999999995,1.0,0.66,0.0,"[('Nate Diaz', 'loss', 'KO/TKO')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.0
Jesse Juarez,1476,1476,Jesse Juarez,16-8-0,"6'1""",170lbs.,0.0,Orthodox,"May08,1981",0.17099999999999999,0.48,0.28700000000000003,0.52,0.269,0.33,0.5,0.0,"[('Luke Stewart', 'loss', 'SUBArmbar')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.5111111111111111
Steve Judson,1477,1477,Steve Judson,0-2-0,"5'11""",230lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Tedd Williams', 'loss', 'KO/TKOPunch'), ('Brad Kohler', 'loss', 'KO/TKOPunch')]",0.0,0.0,0.0,0,0,0.16666666666666666,0.0,0.0,0,0,0,0,0.0
Luke Jumeau,1478,1478,Luke Jumeau,13-5-0,"5'11""",170lbs.,0.8571428571428571,Orthodox,"Feb12,1988",0.29300000000000004,0.43,0.317,0.58,0.025,1.0,0.86,0.0,"[('Dhiego Lima', 'loss', 'S-DEC'), ('Daichi Abe', 'win', 'U-DEC'), ('Shinsho Anzai', 'loss', 'U-DEC'), ('Dominique Steele', 'win', 'U-DEC')]",0.0,0.0,0.2,0,0,0.0,0.0,0.1111111111111111,0,1,1,0,0.35555555555555557
